loan_id,app_id,client_id,product,channel,issue_date,principal,term_months,rate
11480,29287,11217,Кредитная карта,Мобильное приложение,2025-04-28,410000,12,33.9
11481,29288,10439,Кредитная карта,Мобильное приложение,2025-05-15,490000,24,38.8
11482,29293,1043,Кредитная карта,Отделение,2025-05-04,570000,24,37.7
11483,29295,11234,Кредит наличными,Партнёр (POS),2025-05-01,1010000,36,25.6
11484,29296,1619,POS-кредит,Онлайн-заявка,2025-04-26,260000,12,22.7
11485,29298,7875,Кредит наличными,Партнёр (POS),2025-05-16,1270000,48,25.4
11486,29299,10805,Кредит наличными,Мобильное приложение,2025-04-27,630000,48,32.6
11487,29300,9246,POS-кредит,Партнёр (POS),2025-05-19,50000,18,22.0
11488,29301,8082,Кредит наличными,Мобильное приложение,2025-05-06,1400000,24,30.7
11489,29303,2026,POS-кредит,Онлайн-заявка,2025-05-04,580000,18,18.7
11490,29304,1836,POS-кредит,Онлайн-заявка,2025-05-13,190000,18,26.2
11491,29311,6585,POS-кредит,Мобильное приложение,2025-05-02,270000,18,21.2
11492,29313,9902,POS-кредит,Партнёр (POS),2025-05-02,50000,6,21.5
11493,29314,5763,Кредитная карта,Онлайн-заявка,2025-05-04,520000,12,29.4
11494,29316,778,POS-кредит,Мобильное приложение,2025-05-12,380000,6,20.8
11495,29318,5282,Кредит наличными,Онлайн-заявка,2025-05-16,1090000,12,24.5
11496,29319,295,Кредит наличными,Отделение,2025-05-21,940000,24,33.7
11497,29320,4588,POS-кредит,Отделение,2025-05-18,50000,12,22.7
11498,29321,9078,Кредит наличными,Отделение,2025-04-26,580000,48,24.3
11499,29323,10814,Кредит наличными,Отделение,2025-04-26,1150000,48,29.5
11500,29334,5142,Кредитная карта,Мобильное приложение,2025-05-22,750000,12,32.4
11501,29335,7216,POS-кредит,Партнёр (POS),2025-05-16,370000,6,21.0
11502,29338,11596,Кредитная карта,Партнёр (POS),2025-05-07,310000,24,37.2
11503,29341,9406,Кредит наличными,Партнёр (POS),2025-05-21,230000,24,36.5
11504,29342,2107,POS-кредит,Отделение,2025-05-08,500000,6,22.3
11505,29346,9019,POS-кредит,Партнёр (POS),2025-05-07,370000,6,22.7
11506,29347,4713,Кредитная карта,Онлайн-заявка,2025-04-26,320000,12,31.4
11507,29349,6704,POS-кредит,Отделение,2025-05-14,180000,12,18.9
11508,29356,8430,Кредитная карта,Отделение,2025-04-27,270000,12,37.4
11509,29358,7064,POS-кредит,Онлайн-заявка,2025-05-12,130000,12,22.0
11510,29364,8333,POS-кредит,Мобильное приложение,2025-05-09,230000,12,19.7
11511,29365,9217,POS-кредит,Отделение,2025-05-08,220000,6,24.1
11512,29375,3011,Кредитная карта,Отделение,2025-05-03,520000,12,32.5
11513,29377,1921,POS-кредит,Отделение,2025-05-19,180000,6,19.9
11514,29378,11320,Кредитная карта,Партнёр (POS),2025-05-02,390000,24,30.5
11515,29379,2880,POS-кредит,Онлайн-заявка,2025-04-30,240000,18,23.9
11516,29383,7171,POS-кредит,Мобильное приложение,2025-05-12,290000,6,21.7
11517,29389,6187,Кредит наличными,Мобильное приложение,2025-05-04,750000,24,28.4
11518,29390,10439,Кредитная карта,Мобильное приложение,2025-05-17,270000,12,38.6
11519,29396,8016,Кредитная карта,Мобильное приложение,2025-04-25,380000,12,36.6
11520,29397,7734,Кредит наличными,Отделение,2025-04-29,1080000,48,30.9
11521,29399,7302,POS-кредит,Отделение,2025-05-11,90000,6,17.8
11522,29402,9972,Кредитная карта,Онлайн-заявка,2025-05-07,530000,12,33.8
11523,29403,6497,Кредит наличными,Мобильное приложение,2025-05-19,1020000,12,31.2
11524,29408,1674,Кредитная карта,Мобильное приложение,2025-05-17,400000,12,38.1
11525,29410,2613,Кредит наличными,Онлайн-заявка,2025-05-22,220000,12,25.1
11526,29411,9680,Кредит наличными,Мобильное приложение,2025-05-12,730000,12,27.1
11527,29415,6596,Кредитная карта,Колл-центр,2025-04-25,540000,24,37.9
11528,29417,7152,Кредит наличными,Партнёр (POS),2025-05-10,670000,48,26.1
11529,29418,8373,Кредит наличными,Отделение,2025-05-04,1270000,24,26.3
11530,29420,3317,Кредит наличными,Мобильное приложение,2025-05-16,700000,48,18.2
11531,29423,3147,Кредит наличными,Мобильное приложение,2025-05-18,1270000,36,39.4
11532,29425,4573,POS-кредит,Мобильное приложение,2025-05-17,420000,6,24.0
11533,29426,889,Кредитная карта,Колл-центр,2025-05-18,500000,12,33.7
11534,29427,6725,Кредитная карта,Онлайн-заявка,2025-05-09,640000,24,36.6
11535,29431,2450,Кредитная карта,Партнёр (POS),2025-05-13,240000,24,34.8
11536,29433,7112,POS-кредит,Мобильное приложение,2025-05-02,130000,6,25.1
11537,29439,2408,POS-кредит,Партнёр (POS),2025-04-28,500000,6,23.2
11538,29441,6321,POS-кредит,Отделение,2025-05-13,360000,6,21.0
11539,29443,9147,POS-кредит,Партнёр (POS),2025-05-19,370000,18,18.4
11540,29452,6528,POS-кредит,Мобильное приложение,2025-05-05,290000,6,24.8
11541,29457,1081,Кредитная карта,Партнёр (POS),2025-05-20,440000,12,32.3
11542,29460,7546,Кредит наличными,Партнёр (POS),2025-04-26,1170000,12,20.6
11543,29461,464,POS-кредит,Отделение,2025-05-16,510000,12,15.2
11544,29464,3099,POS-кредит,Онлайн-заявка,2025-05-07,230000,6,20.6
11545,29473,2613,Кредит наличными,Отделение,2025-05-05,590000,48,23.4
11546,29474,5701,Кредитная карта,Отделение,2025-04-28,610000,12,32.4
11547,29475,8197,Кредитная карта,Партнёр (POS),2025-04-25,490000,12,39.2
11548,29478,3194,POS-кредит,Мобильное приложение,2025-05-10,390000,12,20.5
11549,29482,11362,POS-кредит,Партнёр (POS),2025-05-15,120000,12,15.5
11550,29484,2613,POS-кредит,Онлайн-заявка,2025-05-11,280000,6,26.1
11551,29488,10814,Кредит наличными,Онлайн-заявка,2025-05-03,990000,36,24.6
11552,29493,3802,POS-кредит,Отделение,2025-05-04,190000,18,21.0
11553,29494,6681,Кредитная карта,Партнёр (POS),2025-05-21,620000,12,37.0
11554,29495,7868,POS-кредит,Отделение,2025-05-03,80000,6,23.0
11555,29500,9972,Кредит наличными,Партнёр (POS),2025-05-04,470000,36,21.9
11556,29501,295,POS-кредит,Партнёр (POS),2025-04-28,120000,18,21.8
11557,29502,3008,Кредит наличными,Мобильное приложение,2025-05-08,460000,24,29.7
11558,29503,10866,Кредит наличными,Отделение,2025-04-26,910000,24,27.9
11559,29505,9116,POS-кредит,Партнёр (POS),2025-05-11,550000,12,26.5
11560,29507,6623,Кредит наличными,Мобильное приложение,2025-04-28,420000,36,31.2
11561,29510,2613,Кредит наличными,Партнёр (POS),2025-05-20,880000,12,37.9
11562,29511,1915,Кредит наличными,Онлайн-заявка,2025-05-03,680000,24,32.0
11563,29512,6930,POS-кредит,Партнёр (POS),2025-05-05,170000,18,24.1
11564,29514,5763,Кредитная карта,Мобильное приложение,2025-05-08,450000,24,31.7
11565,29516,5860,POS-кредит,Мобильное приложение,2025-05-17,50000,12,22.1
11566,29518,2613,Кредит наличными,Отделение,2025-05-09,600000,24,28.9
11567,29521,103,Кредитная карта,Партнёр (POS),2025-05-02,50000,12,34.9
11568,29522,7585,POS-кредит,Партнёр (POS),2025-05-09,220000,12,20.5
11569,29523,68,Кредитная карта,Партнёр (POS),2025-05-11,460000,12,35.6
11570,29524,3650,Кредитная карта,Партнёр (POS),2025-05-17,610000,12,34.7
11571,29525,10807,Кредитная карта,Онлайн-заявка,2025-05-19,750000,24,37.0
11572,29535,1836,POS-кредит,Мобильное приложение,2025-04-28,370000,12,24.9
11573,29536,295,Кредит наличными,Мобильное приложение,2025-05-02,1200000,24,29.3
11574,29537,5998,Кредит наличными,Мобильное приложение,2025-05-07,100000,48,31.8
11575,29538,971,POS-кредит,Онлайн-заявка,2025-05-19,280000,18,21.2
11576,29540,4150,POS-кредит,Отделение,2025-04-30,410000,18,24.8
11577,29542,9147,POS-кредит,Мобильное приложение,2025-05-04,330000,18,18.3
11578,29544,295,Кредит наличными,Колл-центр,2025-05-16,930000,36,31.5
11579,29552,11430,Кредит наличными,Отделение,2025-05-13,780000,48,34.0
11580,29553,9141,Кредит наличными,Отделение,2025-05-06,1200000,48,30.0
11581,29556,599,POS-кредит,Партнёр (POS),2025-05-07,250000,6,23.0
11582,29557,10375,POS-кредит,Партнёр (POS),2025-05-10,310000,6,21.7
11583,29558,3705,POS-кредит,Отделение,2025-05-04,210000,12,20.5
11584,29559,6560,POS-кредит,Отделение,2025-05-15,230000,12,28.2
11585,29561,6038,Кредитная карта,Партнёр (POS),2025-05-02,140000,24,34.1
11586,29563,5333,Кредит наличными,Партнёр (POS),2025-05-16,1060000,12,28.5
11587,29570,10346,Кредит наличными,Колл-центр,2025-05-15,690000,12,34.1
11588,29574,6495,Кредитная карта,Партнёр (POS),2025-05-10,480000,24,35.8
11589,29576,4225,POS-кредит,Партнёр (POS),2025-05-04,380000,18,23.5
11590,29578,10896,POS-кредит,Партнёр (POS),2025-05-11,360000,18,23.1
11591,29579,2655,POS-кредит,Отделение,2025-05-07,230000,6,24.5
11592,29580,6481,Кредитная карта,Партнёр (POS),2025-05-22,430000,24,38.9
11593,29584,8440,Кредит наличными,Отделение,2025-04-28,120000,48,25.2
11594,29585,10439,POS-кредит,Партнёр (POS),2025-05-06,100000,12,16.5
11595,29588,295,Кредит наличными,Отделение,2025-05-19,1190000,24,32.1
11596,29592,9977,Кредит наличными,Колл-центр,2025-05-03,560000,48,30.0
11597,29594,6697,Кредит наличными,Партнёр (POS),2025-05-17,800000,24,26.3
11598,29597,11103,Кредитная карта,Партнёр (POS),2025-04-26,850000,24,43.1
11599,29599,2613,Кредит наличными,Партнёр (POS),2025-05-05,300000,12,25.0
11600,29600,1480,POS-кредит,Колл-центр,2025-05-17,230000,6,22.4
11601,29603,5513,Кредит наличными,Онлайн-заявка,2025-05-17,1300000,36,22.6
11602,29604,3011,Кредит наличными,Партнёр (POS),2025-05-13,1010000,12,22.6
11603,29605,1836,POS-кредит,Мобильное приложение,2025-05-05,520000,12,23.9
11604,29611,10250,POS-кредит,Отделение,2025-05-09,350000,12,24.6
11605,29615,3994,POS-кредит,Партнёр (POS),2025-05-13,200000,6,15.6
11606,29622,2613,Кредит наличными,Партнёр (POS),2025-05-03,980000,24,23.1
11607,29626,4627,Кредитная карта,Мобильное приложение,2025-04-28,400000,12,37.7
11608,29629,8830,Кредит наличными,Партнёр (POS),2025-04-27,810000,36,19.1
11609,29632,3981,POS-кредит,Партнёр (POS),2025-04-27,110000,12,22.9
11610,29635,2197,POS-кредит,Мобильное приложение,2025-05-16,120000,12,24.8
11611,29636,9756,Кредит наличными,Колл-центр,2025-04-29,800000,36,26.0
11612,29637,3286,Кредитная карта,Партнёр (POS),2025-04-26,370000,12,32.6
11613,29641,919,Кредитная карта,Отделение,2025-05-12,410000,24,36.3
11614,29645,7262,Кредит наличными,Онлайн-заявка,2025-04-26,50000,24,30.3
11615,29646,3150,Кредитная карта,Онлайн-заявка,2025-05-10,370000,24,36.0
11616,29647,9868,Кредит наличными,Партнёр (POS),2025-05-19,770000,12,31.3
11617,29649,2613,Кредит наличными,Мобильное приложение,2025-05-13,360000,36,30.7
