app_id,client_id,apply_date,channel,product,requested_amount,decision,reject_reason,approved_amount,is_issued
23625,2866,2025-01-25,Колл-центр,POS-кредит,210000,Отказ,Недостаточный подтверждённый доход,0,0
23626,1836,2025-02-18,Партнёр (POS),POS-кредит,300000,Одобрено,,230000,1
23627,5985,2025-02-12,Онлайн-заявка,Кредитная карта,580000,Одобрено,,580000,1
23628,6152,2025-02-16,Партнёр (POS),Кредитная карта,690000,Отказ,Низкий скоринговый балл,0,0
23629,10165,2025-01-29,Отделение,POS-кредит,240000,Отказ,Высокая долговая нагрузка,0,0
23630,10134,2025-02-18,Мобильное приложение,Кредит наличными,880000,Одобрено,,880000,1
23631,6717,2025-01-29,Онлайн-заявка,Кредитная карта,510000,Отказ,Недостаточный подтверждённый доход,0,0
23632,10398,2025-02-03,Мобильное приложение,POS-кредит,260000,Отказ,Действующая просрочка,0,0
23633,9152,2025-02-03,Партнёр (POS),Кредит наличными,1570000,Отказ,Низкий скоринговый балл,0,0
23634,6267,2025-01-28,Партнёр (POS),Кредит наличными,530000,Отказ,Низкий скоринговый балл,0,0
23635,9730,2025-02-03,Отделение,Кредитная карта,480000,Отказ,Недостаточный подтверждённый доход,0,0
23636,11550,2025-02-16,Мобильное приложение,Кредитная карта,500000,Одобрено,,500000,1
23637,8177,2025-02-20,Отделение,Кредитная карта,690000,Одобрено,,690000,1
23638,10439,2025-02-08,Мобильное приложение,Кредитная карта,420000,Одобрено,,420000,1
23639,2613,2025-01-30,Партнёр (POS),Кредит наличными,1680000,Одобрено,,880000,1
23640,6959,2025-02-05,Отделение,POS-кредит,260000,Одобрено,,180000,1
23641,9826,2025-02-07,Партнёр (POS),Кредит наличными,790000,Одобрено,,790000,1
23642,2613,2025-02-12,Отделение,Кредитная карта,460000,Одобрено,,460000,0
23643,3743,2025-02-08,Онлайн-заявка,POS-кредит,220000,Отказ,Действующая просрочка,0,0
23644,11868,2025-01-26,Отделение,Кредит наличными,970000,Отказ,Высокая долговая нагрузка,0,0
23645,7638,2025-02-20,Онлайн-заявка,Кредитная карта,450000,Одобрено,,450000,1
23646,3011,2025-02-02,Отделение,Кредит наличными,940000,Одобрено,,520000,1
23647,3385,2025-02-03,Отделение,Кредит наличными,620000,Одобрено,,540000,1
23648,3257,2025-02-04,Колл-центр,Кредит наличными,740000,Отказ,Низкий скоринговый балл,0,0
23649,627,2025-01-26,Партнёр (POS),Кредитная карта,380000,Отказ,Недостаточный подтверждённый доход,0,0
23650,3011,2025-01-26,Партнёр (POS),Кредит наличными,730000,Одобрено,,730000,1
23651,599,2025-02-17,Колл-центр,POS-кредит,420000,Отказ,Действующая просрочка,0,0
23652,3601,2025-02-02,Онлайн-заявка,Кредит наличными,1390000,Отказ,Низкий скоринговый балл,0,0
23653,4658,2025-02-15,Мобильное приложение,POS-кредит,410000,Одобрено,,410000,1
23654,11800,2025-01-31,Мобильное приложение,Кредит наличными,980000,Одобрено,,980000,1
23655,10046,2025-02-06,Отделение,POS-кредит,80000,Одобрено,,80000,1
23656,9007,2025-02-15,Отделение,Кредит наличными,1770000,Одобрено,,1770000,1
23657,9440,2025-01-28,Онлайн-заявка,Кредитная карта,520000,Одобрено,,520000,1
23658,2613,2025-02-02,Мобильное приложение,Кредит наличными,700000,Отказ,Высокая долговая нагрузка,0,0
23659,9516,2025-02-18,Онлайн-заявка,POS-кредит,450000,Отказ,Недостаточный подтверждённый доход,0,0
23660,6930,2025-01-25,Мобильное приложение,POS-кредит,90000,Отказ,Недостаточный подтверждённый доход,0,0
23661,10533,2025-02-13,Отделение,Кредитная карта,690000,Одобрено,,610000,0
23662,9331,2025-02-17,Партнёр (POS),Кредит наличными,1840000,Отказ,Низкий скоринговый балл,0,0
23663,7158,2025-02-07,Мобильное приложение,Кредит наличными,1220000,Отказ,Низкий скоринговый балл,0,0
23664,9135,2025-02-05,Партнёр (POS),POS-кредит,350000,Одобрено,,350000,1
23665,10685,2025-01-31,Колл-центр,POS-кредит,340000,Одобрено,,340000,1
23666,290,2025-02-06,Колл-центр,Кредит наличными,470000,Отказ,Действующая просрочка,0,0
23667,6030,2025-02-15,Отделение,Кредит наличными,50000,Одобрено,,50000,0
23668,2878,2025-02-02,Онлайн-заявка,Кредит наличными,1340000,Отказ,Низкий скоринговый балл,0,0
23669,1362,2025-02-02,Мобильное приложение,POS-кредит,240000,Отказ,Низкий скоринговый балл,0,0
23670,7239,2025-02-02,Отделение,Кредитная карта,370000,Одобрено,,370000,1
23671,1749,2025-01-25,Отделение,POS-кредит,190000,Отказ,Действующая просрочка,0,0
23672,554,2025-02-16,Онлайн-заявка,POS-кредит,330000,Отказ,Действующая просрочка,0,0
23673,3505,2025-02-13,Онлайн-заявка,POS-кредит,300000,Отказ,Несоответствие политике банка,0,0
23674,11923,2025-02-02,Онлайн-заявка,POS-кредит,370000,Отказ,Несоответствие политике банка,0,0
23675,6343,2025-02-03,Онлайн-заявка,POS-кредит,450000,Отказ,Низкий скоринговый балл,0,0
23676,6572,2025-02-15,Мобильное приложение,POS-кредит,440000,Одобрено,,440000,1
23677,6242,2025-02-01,Онлайн-заявка,Кредитная карта,680000,Отказ,Действующая просрочка,0,0
23678,8195,2025-01-30,Партнёр (POS),Кредитная карта,870000,Одобрено,,870000,1
23679,6054,2025-02-14,Онлайн-заявка,Кредит наличными,1310000,Отказ,Недостаточный подтверждённый доход,0,0
23680,1786,2025-02-10,Мобильное приложение,Кредитная карта,480000,Одобрено,,340000,0
23681,2051,2025-01-25,Отделение,Кредитная карта,460000,Отказ,Низкий скоринговый балл,0,0
23682,1778,2025-02-01,Партнёр (POS),Кредитная карта,550000,Одобрено,,360000,0
23683,6810,2025-02-07,Колл-центр,POS-кредит,360000,Отказ,Низкий скоринговый балл,0,0
23684,6263,2025-02-08,Отделение,Кредит наличными,900000,Отказ,Низкий скоринговый балл,0,0
23685,8722,2025-02-21,Отделение,POS-кредит,340000,Отказ,Недостаточный подтверждённый доход,0,0
23686,8665,2025-02-16,Партнёр (POS),Кредитная карта,680000,Одобрено,,680000,1
23687,1357,2025-02-20,Отделение,Кредитная карта,630000,Одобрено,,550000,1
23688,6572,2025-01-29,Партнёр (POS),POS-кредит,330000,Одобрено,,330000,1
23689,1481,2025-02-03,Онлайн-заявка,Кредит наличными,690000,Одобрено,,360000,1
23690,6824,2025-02-11,Отделение,Кредит наличными,1030000,Отказ,Высокая долговая нагрузка,0,0
