client_id,age_group,region,income_band,client_since
5964,25-34,Павлодар,до 200к,2020-09-22
5965,35-44,Астана,200-400к,2021-11-25
5966,25-34,Актобе,400-700к,2023-01-27
5967,35-44,Павлодар,200-400к,2022-04-12
5968,25-34,Шымкент,200-400к,2025-06-02
5969,35-44,Астана,до 200к,2021-07-08
5970,45-54,Алматы,200-400к,2020-04-12
5971,25-34,Атырау,200-400к,2024-09-30
5972,18-24,Караганда,200-400к,2022-10-28
5973,35-44,Алматы,до 200к,2020-05-22
5974,55+,Павлодар,400-700к,2025-02-14
5975,55+,Павлодар,до 200к,2021-02-18
5976,25-34,Павлодар,до 200к,2025-04-02
5977,35-44,Шымкент,до 200к,2021-11-19
5978,25-34,Костанай,200-400к,2021-11-14
5979,25-34,Павлодар,до 200к,2021-02-27
5980,35-44,Алматы,до 200к,2020-12-09
5981,35-44,Костанай,200-400к,2024-05-19
5982,35-44,Шымкент,200-400к,2022-04-21
5983,45-54,Павлодар,до 200к,2023-01-17
5984,25-34,Актобе,200-400к,2021-09-29
5985,35-44,Караганда,200-400к,2022-04-27
5986,25-34,Астана,до 200к,2022-08-23
5987,18-24,Алматы,до 200к,2021-09-12
5988,25-34,Алматы,200-400к,2023-04-06
5989,55+,Караганда,700к+,2022-07-19
5990,25-34,Атырау,400-700к,2024-03-16
5991,18-24,Алматы,200-400к,2024-04-04
5992,35-44,Алматы,700к+,2023-06-22
5993,55+,Караганда,200-400к,2020-07-25
5994,45-54,Астана,200-400к,2024-11-19
5995,35-44,Алматы,700к+,2023-10-23
5996,25-34,Алматы,400-700к,2024-01-11
5997,35-44,Караганда,200-400к,2023-07-22
5998,45-54,Шымкент,200-400к,2022-11-03
5999,45-54,Атырау,700к+,2023-02-01
6000,45-54,Астана,до 200к,2020-08-26
6001,25-34,Алматы,200-400к,2025-01-11
6002,18-24,Атырау,200-400к,2024-05-26
6003,35-44,Костанай,700к+,2024-12-24
6004,25-34,Астана,до 200к,2023-11-29
6005,18-24,Атырау,до 200к,2021-06-13
6006,25-34,Актобе,200-400к,2021-11-03
6007,35-44,Павлодар,до 200к,2024-09-29
6008,45-54,Астана,400-700к,2021-04-08
6009,45-54,Алматы,200-400к,2023-05-14
6010,45-54,Алматы,400-700к,2023-08-09
6011,35-44,Актобе,400-700к,2021-01-01
6012,35-44,Атырау,200-400к,2020-06-17
6013,18-24,Астана,400-700к,2020-03-08
6014,35-44,Алматы,до 200к,2024-04-23
6015,18-24,Алматы,200-400к,2021-08-04
6016,18-24,Шымкент,200-400к,2021-03-29
6017,25-34,Павлодар,до 200к,2024-12-23
6018,45-54,Астана,до 200к,2023-04-01
6019,35-44,Караганда,200-400к,2020-02-18
6020,55+,Шымкент,200-400к,2021-08-30
6021,55+,Павлодар,200-400к,2022-08-08
6022,45-54,Атырау,до 200к,2022-08-12
6023,18-24,Алматы,до 200к,2024-04-16
6024,45-54,Караганда,700к+,2024-05-20
6025,45-54,Атырау,до 200к,2020-03-04
6026,45-54,Павлодар,700к+,2021-07-28
6027,25-34,Шымкент,400-700к,2023-04-15
6028,18-24,Алматы,200-400к,2020-03-07
6029,45-54,Шымкент,200-400к,2023-02-15
6030,25-34,Караганда,400-700к,2020-06-03
6031,25-34,Алматы,700к+,2023-02-20
6032,25-34,Костанай,400-700к,2020-05-28
6033,18-24,Алматы,400-700к,2024-01-17
6034,18-24,Павлодар,200-400к,2022-07-07
6035,55+,Астана,до 200к,2025-03-17
6036,45-54,Алматы,700к+,2020-06-15
6037,45-54,Шымкент,до 200к,2024-10-05
6038,25-34,Караганда,200-400к,2022-04-05
6039,25-34,Атырау,200-400к,2022-09-02
6040,25-34,Шымкент,400-700к,2023-10-27
6041,25-34,Алматы,400-700к,2023-05-29
6042,18-24,Павлодар,200-400к,2024-10-25
6043,35-44,Шымкент,до 200к,2024-07-20
6044,55+,Алматы,до 200к,2021-03-18
6045,35-44,Павлодар,до 200к,2021-07-03
6046,25-34,Алматы,700к+,2024-10-19
6047,25-34,Алматы,до 200к,2024-06-08
6048,18-24,Шымкент,700к+,2025-05-10
6049,25-34,Караганда,до 200к,2025-01-05
6050,35-44,Шымкент,400-700к,2023-06-05
6051,25-34,Павлодар,200-400к,2025-04-08
6052,35-44,Алматы,400-700к,2024-01-14
6053,45-54,Костанай,200-400к,2024-11-09
6054,25-34,Алматы,400-700к,2022-08-24
6055,18-24,Алматы,400-700к,2025-04-14
6056,18-24,Алматы,до 200к,2020-05-29
6057,18-24,Алматы,700к+,2024-12-20
6058,35-44,Астана,200-400к,2025-04-03
6059,45-54,Атырау,до 200к,2024-04-27
6060,45-54,Атырау,200-400к,2025-03-05
6061,35-44,Актобе,200-400к,2022-04-21
6062,25-34,Алматы,400-700к,2021-10-07
6063,25-34,Атырау,400-700к,2020-09-24
6064,25-34,Астана,200-400к,2021-01-26
6065,25-34,Актобе,400-700к,2024-09-29
6066,45-54,Актобе,до 200к,2020-05-10
6067,25-34,Алматы,200-400к,2021-02-04
6068,25-34,Шымкент,400-700к,2022-09-22
6069,25-34,Павлодар,до 200к,2021-12-20
6070,18-24,Алматы,200-400к,2025-01-23
6071,45-54,Актобе,до 200к,2020-02-29
6072,18-24,Костанай,до 200к,2020-03-22
6073,18-24,Астана,до 200к,2021-06-28
6074,25-34,Астана,до 200к,2023-05-08
6075,45-54,Астана,200-400к,2021-12-12
6076,35-44,Атырау,700к+,2024-07-29
6077,35-44,Астана,до 200к,2020-07-10
6078,25-34,Астана,400-700к,2022-01-29
6079,18-24,Алматы,200-400к,2023-07-22
6080,45-54,Костанай,до 200к,2023-05-08
6081,25-34,Павлодар,до 200к,2022-11-01
6082,18-24,Шымкент,до 200к,2022-06-06
6083,35-44,Костанай,400-700к,2020-07-07
6084,18-24,Караганда,400-700к,2020-05-10
6085,18-24,Костанай,200-400к,2020-04-19
6086,45-54,Алматы,до 200к,2022-10-05
6087,25-34,Алматы,до 200к,2024-11-04
6088,25-34,Павлодар,200-400к,2020-06-27
6089,25-34,Астана,до 200к,2020-05-10
6090,35-44,Астана,200-400к,2023-10-01
6091,18-24,Актобе,200-400к,2022-09-27
6092,18-24,Караганда,400-700к,2021-09-12
6093,35-44,Астана,до 200к,2020-02-05
6094,35-44,Астана,200-400к,2024-05-24
6095,55+,Астана,200-400к,2023-08-11
6096,25-34,Алматы,400-700к,2023-03-20
6097,18-24,Алматы,200-400к,2021-04-13
6098,35-44,Шымкент,200-400к,2025-02-13
6099,35-44,Актобе,до 200к,2020-05-05
6100,18-24,Астана,400-700к,2024-01-15
6101,35-44,Астана,200-400к,2023-12-26
6102,25-34,Караганда,400-700к,2023-12-20
6103,45-54,Алматы,200-400к,2023-04-18
6104,45-54,Астана,400-700к,2021-09-01
6105,25-34,Алматы,400-700к,2022-06-30
6106,55+,Караганда,200-400к,2022-06-02
6107,55+,Алматы,до 200к,2024-09-28
6108,18-24,Астана,700к+,2024-01-31
6109,25-34,Шымкент,400-700к,2022-08-10
6110,35-44,Атырау,700к+,2023-12-15
6111,18-24,Актобе,200-400к,2025-04-22
6112,25-34,Костанай,700к+,2023-10-16
6113,25-34,Караганда,до 200к,2021-12-13
6114,55+,Астана,200-400к,2020-01-16
6115,25-34,Алматы,200-400к,2024-10-22
6116,35-44,Алматы,до 200к,2020-02-04
6117,25-34,Алматы,до 200к,2022-10-15
6118,18-24,Алматы,до 200к,2020-05-14
6119,45-54,Астана,до 200к,2024-10-24
6120,18-24,Караганда,700к+,2020-03-04
6121,18-24,Караганда,700к+,2023-09-29
6122,25-34,Астана,400-700к,2024-03-25
6123,35-44,Шымкент,700к+,2024-01-05
6124,25-34,Алматы,400-700к,2022-12-29
6125,18-24,Шымкент,700к+,2023-03-27
6126,25-34,Шымкент,до 200к,2022-10-06
6127,25-34,Астана,до 200к,2024-02-23
6128,18-24,Алматы,400-700к,2020-06-20
6129,35-44,Костанай,200-400к,2024-11-15
6130,18-24,Шымкент,400-700к,2024-03-29
6131,25-34,Шымкент,200-400к,2025-04-21
6132,35-44,Алматы,200-400к,2020-07-04
6133,35-44,Алматы,до 200к,2021-02-22
6134,25-34,Астана,400-700к,2021-03-19
6135,25-34,Костанай,200-400к,2022-04-04
6136,25-34,Алматы,200-400к,2024-06-25
6137,55+,Астана,200-400к,2024-04-22
6138,25-34,Костанай,200-400к,2023-10-17
6139,25-34,Астана,200-400к,2022-03-03
6140,25-34,Астана,200-400к,2020-07-04
6141,25-34,Караганда,200-400к,2023-10-20
6142,25-34,Астана,700к+,2020-05-27
6143,18-24,Костанай,200-400к,2021-02-12
6144,35-44,Алматы,700к+,2022-03-23
6145,35-44,Атырау,400-700к,2024-04-02
6146,35-44,Алматы,400-700к,2023-04-21
6147,35-44,Атырау,400-700к,2020-07-26
6148,25-34,Атырау,200-400к,2021-05-08
6149,45-54,Атырау,200-400к,2024-08-25
6150,35-44,Атырау,200-400к,2023-03-16
6151,45-54,Актобе,до 200к,2023-08-08
6152,35-44,Алматы,до 200к,2021-12-19
6153,25-34,Алматы,до 200к,2024-06-18
6154,25-34,Астана,400-700к,2023-03-23
6155,25-34,Астана,до 200к,2020-06-11
6156,18-24,Астана,200-400к,2023-12-22
6157,25-34,Актобе,до 200к,2021-07-30
6158,18-24,Актобе,до 200к,2024-08-13
6159,18-24,Костанай,200-400к,2023-06-30
6160,55+,Астана,400-700к,2021-01-26
6161,35-44,Актобе,200-400к,2020-02-28
6162,35-44,Актобе,700к+,2020-06-19
6163,25-34,Костанай,до 200к,2021-05-07
6164,35-44,Актобе,200-400к,2020-08-24
6165,45-54,Астана,до 200к,2023-08-09
6166,35-44,Алматы,200-400к,2020-11-26
6167,35-44,Костанай,до 200к,2022-06-11
6168,25-34,Актобе,до 200к,2021-10-10
6169,25-34,Атырау,400-700к,2023-08-08
6170,35-44,Атырау,200-400к,2020-02-27
6171,55+,Актобе,до 200к,2022-03-15
6172,25-34,Актобе,700к+,2024-07-23
6173,25-34,Павлодар,400-700к,2021-05-07
6174,25-34,Павлодар,200-400к,2024-08-25
6175,25-34,Астана,200-400к,2020-12-09
6176,55+,Алматы,до 200к,2023-11-27
6177,35-44,Алматы,400-700к,2021-07-18
6178,25-34,Астана,200-400к,2021-12-13
6179,25-34,Атырау,до 200к,2022-11-10
6180,25-34,Атырау,до 200к,2023-11-14
6181,18-24,Астана,до 200к,2022-11-19
6182,35-44,Астана,200-400к,2023-02-23
6183,45-54,Шымкент,200-400к,2021-08-01
6184,35-44,Атырау,700к+,2023-08-17
6185,25-34,Караганда,до 200к,2020-05-21
6186,35-44,Алматы,200-400к,2020-06-24
6187,35-44,Астана,до 200к,2020-11-15
6188,25-34,Шымкент,200-400к,2024-10-15
6189,35-44,Шымкент,200-400к,2023-05-11
6190,35-44,Атырау,700к+,2021-11-28
6191,45-54,Павлодар,400-700к,2023-06-04
6192,18-24,Алматы,до 200к,2021-06-22
6193,25-34,Алматы,400-700к,2024-01-05
6194,25-34,Астана,400-700к,2022-02-20
6195,18-24,Астана,до 200к,2023-05-22
6196,25-34,Астана,700к+,2021-05-09
6197,45-54,Алматы,400-700к,2020-03-11
6198,25-34,Алматы,400-700к,2025-06-11
6199,25-34,Атырау,200-400к,2023-07-30
6200,55+,Алматы,до 200к,2023-07-16
6201,35-44,Атырау,400-700к,2023-04-21
6202,25-34,Астана,200-400к,2024-11-27
6203,35-44,Астана,700к+,2020-02-07
6204,25-34,Алматы,до 200к,2025-03-17
6205,25-34,Алматы,200-400к,2022-07-07
6206,35-44,Астана,400-700к,2023-03-08
6207,25-34,Атырау,200-400к,2025-02-18
6208,25-34,Павлодар,200-400к,2024-05-20
6209,18-24,Алматы,400-700к,2021-12-01
6210,45-54,Алматы,400-700к,2024-12-15
6211,18-24,Алматы,200-400к,2020-06-15
6212,35-44,Актобе,200-400к,2020-10-27
6213,25-34,Алматы,200-400к,2021-03-30
6214,35-44,Алматы,200-400к,2021-06-22
6215,25-34,Павлодар,400-700к,2023-09-08
6216,25-34,Павлодар,200-400к,2022-03-14
6217,35-44,Караганда,200-400к,2024-08-27
6218,35-44,Алматы,до 200к,2023-05-30
6219,25-34,Астана,до 200к,2023-04-25
6220,25-34,Алматы,200-400к,2024-03-16
6221,25-34,Караганда,200-400к,2022-03-31
6222,25-34,Актобе,400-700к,2021-11-21
6223,35-44,Алматы,700к+,2020-08-04
6224,25-34,Павлодар,200-400к,2024-08-12
6225,35-44,Астана,400-700к,2021-04-10
6226,18-24,Атырау,200-400к,2023-08-01
6227,25-34,Алматы,200-400к,2024-04-30
6228,25-34,Астана,200-400к,2022-01-14
6229,25-34,Алматы,200-400к,2020-11-23
6230,25-34,Актобе,200-400к,2023-09-23
6231,45-54,Алматы,700к+,2021-10-12
6232,25-34,Астана,200-400к,2024-08-31
6233,45-54,Актобе,до 200к,2022-06-09
6234,25-34,Актобе,200-400к,2021-11-02
6235,25-34,Караганда,700к+,2023-12-25
6236,18-24,Караганда,до 200к,2022-02-12
6237,25-34,Караганда,700к+,2024-05-12
6238,35-44,Караганда,700к+,2023-10-15
6239,45-54,Астана,200-400к,2024-11-03
6240,35-44,Алматы,200-400к,2022-05-09
6241,35-44,Астана,до 200к,2020-06-22
6242,25-34,Алматы,до 200к,2020-12-21
6243,18-24,Астана,200-400к,2020-01-11
6244,45-54,Астана,400-700к,2024-09-04
6245,25-34,Алматы,700к+,2021-05-01
6246,18-24,Актобе,до 200к,2021-02-07
6247,55+,Караганда,200-400к,2023-04-27
6248,55+,Шымкент,200-400к,2021-05-07
6249,35-44,Павлодар,200-400к,2025-05-12
6250,25-34,Астана,200-400к,2024-10-01
6251,45-54,Алматы,700к+,2022-06-20
6252,25-34,Алматы,200-400к,2023-07-07
6253,25-34,Шымкент,до 200к,2022-02-12
6254,25-34,Алматы,200-400к,2022-05-13
6255,45-54,Атырау,до 200к,2022-08-18
6256,45-54,Астана,700к+,2022-02-02
6257,35-44,Астана,700к+,2022-05-23
6258,18-24,Шымкент,до 200к,2021-01-01
6259,25-34,Астана,200-400к,2023-07-27
6260,25-34,Актобе,400-700к,2020-05-15
6261,45-54,Караганда,200-400к,2024-12-23
6262,18-24,Актобе,200-400к,2024-12-23
6263,18-24,Шымкент,700к+,2021-02-20
6264,35-44,Астана,до 200к,2020-03-30
6265,25-34,Астана,200-400к,2022-08-16
6266,45-54,Актобе,до 200к,2020-05-03
6267,18-24,Астана,200-400к,2022-03-17
6268,45-54,Астана,400-700к,2024-02-13
6269,18-24,Алматы,400-700к,2021-09-11
6270,18-24,Караганда,200-400к,2024-11-22
6271,25-34,Алматы,до 200к,2020-01-29
6272,25-34,Костанай,400-700к,2023-11-20
6273,35-44,Алматы,до 200к,2022-10-04
6274,18-24,Астана,200-400к,2021-04-29
6275,18-24,Алматы,до 200к,2022-05-10
6276,35-44,Астана,200-400к,2021-06-25
6277,25-34,Астана,200-400к,2023-05-25
6278,35-44,Актобе,200-400к,2025-04-06
6279,35-44,Алматы,200-400к,2022-09-29
6280,18-24,Алматы,200-400к,2023-11-01
6281,35-44,Алматы,400-700к,2023-05-07
6282,25-34,Астана,200-400к,2024-07-13
6283,25-34,Костанай,400-700к,2023-01-30
6284,18-24,Астана,до 200к,2022-06-11
6285,45-54,Актобе,до 200к,2020-08-26
6286,35-44,Астана,до 200к,2024-04-02
6287,35-44,Астана,до 200к,2024-11-30
6288,55+,Атырау,200-400к,2025-05-15
6289,25-34,Алматы,до 200к,2023-12-30
6290,45-54,Атырау,до 200к,2021-12-14
6291,35-44,Астана,до 200к,2023-11-07
6292,45-54,Астана,200-400к,2021-10-03
6293,45-54,Павлодар,400-700к,2024-12-02
6294,55+,Астана,200-400к,2020-03-26
6295,18-24,Костанай,700к+,2024-12-01
6296,45-54,Павлодар,до 200к,2024-01-14
6297,45-54,Алматы,200-400к,2024-11-13
6298,35-44,Астана,до 200к,2021-04-26
6299,25-34,Атырау,400-700к,2022-10-13
6300,55+,Алматы,до 200к,2021-05-22
6301,25-34,Актобе,700к+,2023-11-22
6302,25-34,Алматы,400-700к,2023-06-18
6303,35-44,Алматы,200-400к,2023-10-15
6304,25-34,Шымкент,200-400к,2024-01-17
6305,35-44,Актобе,200-400к,2020-03-30
6306,18-24,Актобе,до 200к,2022-03-25
6307,35-44,Шымкент,700к+,2021-05-20
6308,45-54,Алматы,400-700к,2025-03-04
6309,25-34,Астана,до 200к,2022-11-24
6310,35-44,Алматы,до 200к,2020-11-19
6311,25-34,Алматы,200-400к,2022-02-23
6312,45-54,Астана,400-700к,2022-11-20
6313,55+,Шымкент,200-400к,2021-10-11
6314,25-34,Алматы,200-400к,2023-05-19
6315,35-44,Алматы,до 200к,2024-03-18
6316,35-44,Караганда,700к+,2023-05-19
6317,35-44,Алматы,до 200к,2023-03-03
6318,35-44,Костанай,200-400к,2023-08-06
6319,25-34,Астана,700к+,2021-07-29
6320,35-44,Алматы,400-700к,2023-06-21
6321,25-34,Павлодар,200-400к,2020-04-12
6322,25-34,Шымкент,400-700к,2024-05-02
6323,45-54,Атырау,до 200к,2022-01-30
6324,18-24,Астана,до 200к,2024-06-16
6325,35-44,Астана,до 200к,2021-05-22
6326,25-34,Караганда,до 200к,2025-05-08
6327,45-54,Астана,400-700к,2022-11-06
6328,35-44,Шымкент,200-400к,2025-02-22
6329,25-34,Алматы,200-400к,2021-08-07
6330,25-34,Астана,400-700к,2022-11-05
6331,25-34,Алматы,200-400к,2023-11-28
6332,55+,Актобе,до 200к,2023-11-12
6333,35-44,Астана,200-400к,2021-05-20
6334,25-34,Костанай,400-700к,2022-03-15
6335,35-44,Алматы,200-400к,2021-04-05
6336,25-34,Астана,700к+,2023-07-25
6337,25-34,Астана,400-700к,2022-04-10
6338,25-34,Караганда,400-700к,2020-01-15
6339,25-34,Атырау,400-700к,2021-08-08
6340,35-44,Астана,200-400к,2022-01-05
6341,45-54,Астана,700к+,2023-01-26
6342,45-54,Актобе,200-400к,2025-01-03
6343,45-54,Алматы,200-400к,2025-05-21
6344,25-34,Шымкент,до 200к,2023-09-12
6345,25-34,Актобе,400-700к,2024-12-13
6346,35-44,Алматы,200-400к,2020-02-04
6347,55+,Караганда,400-700к,2024-09-16
6348,35-44,Актобе,700к+,2022-11-11
6349,25-34,Алматы,200-400к,2022-01-15
6350,35-44,Астана,200-400к,2022-01-01
6351,35-44,Астана,до 200к,2021-11-29
6352,45-54,Актобе,200-400к,2024-06-05
6353,35-44,Шымкент,200-400к,2022-07-06
6354,25-34,Астана,200-400к,2020-08-17
